Date,Close,High,Low,Open,Volume
2025-06-27,505.1499938964844,527.5,449.25,451.8999938964844,54673090
2025-06-30,517.7999877929688,523.5999755859375,506.04998779296875,506.5,12957025
2025-07-01,502.8999938964844,521.7999877929688,500.6000061035156,518.9500122070312,3055208
2025-07-02,493.95001220703125,506.95001220703125,492.0,503.0,1751929
2025-07-03,503.70001220703125,508.70001220703125,489.3999938964844,495.8999938964844,3839179
2025-07-04,499.3500061035156,505.3999938964844,495.5,505.0,1096682
2025-07-07,491.04998779296875,504.5,486.1000061035156,500.0,1113131
2025-07-08,493.0,500.54998779296875,483.5,490.70001220703125,1248284
2025-07-09,509.95001220703125,518.75,493.20001220703125,495.0,6252613
2025-07-10,510.04998779296875,518.0,507.1000061035156,512.0,1640122
2025-07-11,499.20001220703125,512.5999755859375,495.70001220703125,509.5,1002828
2025-07-14,516.6500244140625,520.7999877929688,496.6000061035156,499.20001220703125,2122303
2025-07-15,513.0999755859375,534.4500122070312,508.25,520.0,8008377
2025-07-16,514.1500244140625,521.7000122070312,510.5,518.0,1745805
2025-07-17,517.7000122070312,522.5,513.0,516.7000122070312,1368241
2025-07-18,513.9500122070312,521.0,512.0,519.9000244140625,912845
2025-07-21,510.20001220703125,518.9000244140625,505.95001220703125,514.0,954467
2025-07-22,513.1500244140625,522.5,508.54998779296875,518.0,1101892
2025-07-23,514.8499755859375,518.9000244140625,506.79998779296875,516.7999877929688,1180014
2025-07-24,513.0,527.9000244140625,510.3500061035156,519.4500122070312,1819589
2025-07-25,498.3500061035156,513.9500122070312,494.0,513.0,924986
2025-07-28,481.1000061035156,498.8500061035156,480.0,496.0,1188611
2025-07-29,486.5,492.5,478.3999938964844,483.3999938964844,1261123
2025-07-30,478.8999938964844,491.25,476.70001220703125,489.25,644579
2025-07-31,473.04998779296875,480.5,469.3500061035156,477.95001220703125,613536
2025-08-01,462.75,474.8999938964844,461.0,472.95001220703125,719102
2025-08-04,474.8500061035156,479.0,458.6000061035156,463.95001220703125,888341
2025-08-05,471.3500061035156,482.5,468.5,475.8999938964844,660300
2025-08-06,456.8500061035156,474.25,454.1499938964844,471.3500061035156,1385714
2025-08-07,451.0,464.5,447.6000061035156,452.45001220703125,1051180
2025-08-08,449.3500061035156,457.8500061035156,445.70001220703125,451.6499938964844,591238
2025-08-11,446.45001220703125,449.8999938964844,440.54998779296875,446.1000061035156,590227
2025-08-12,469.29998779296875,480.8999938964844,447.75,448.70001220703125,5568591
2025-08-13,473.70001220703125,480.5,469.29998779296875,471.5,1121497
2025-08-14,466.6499938964844,475.8999938964844,465.0,474.6499938964844,574253
2025-08-18,471.04998779296875,475.79998779296875,468.04998779296875,475.0,494532
2025-08-19,480.1000061035156,482.0,469.75,471.0,820449
2025-08-20,477.6000061035156,484.70001220703125,474.45001220703125,480.0,525981
2025-08-21,478.29998779296875,482.8999938964844,474.25,477.0,632303
2025-08-22,469.45001220703125,478.6000061035156,466.0,474.0,489454
2025-08-25,466.1499938964844,475.70001220703125,465.0,470.20001220703125,504416
2025-08-26,455.6000061035156,469.1499938964844,449.0,465.0,583323
2025-08-28,450.70001220703125,459.8500061035156,449.1000061035156,454.8999938964844,497097
2025-08-29,445.8999938964844,456.0,444.45001220703125,452.79998779296875,494580
2025-09-01,452.6499938964844,456.79998779296875,447.3999938964844,447.3999938964844,498339
2025-09-02,461.75,467.79998779296875,454.0,454.79998779296875,776704
2025-09-03,464.54998779296875,467.5,459.0,462.0,414509
2025-09-04,457.20001220703125,471.45001220703125,455.95001220703125,468.1499938964844,385660
2025-09-05,454.79998779296875,461.95001220703125,451.1000061035156,457.29998779296875,511841
2025-09-08,452.3500061035156,460.0,451.29998779296875,456.8999938964844,333433
2025-09-09,450.5,457.04998779296875,449.1499938964844,454.3999938964844,315167
2025-09-10,468.3999938964844,490.0,452.6499938964844,452.6499938964844,5457521
2025-09-11,474.95001220703125,478.04998779296875,465.5,474.8999938964844,950599
2025-09-12,469.70001220703125,476.79998779296875,465.95001220703125,474.95001220703125,834775
2025-09-15,466.0,472.3500061035156,465.0,469.0,924771
2025-09-16,463.75,469.25,462.5,467.70001220703125,607817
2025-09-17,467.8999938964844,474.3999938964844,464.04998779296875,465.95001220703125,1101940
2025-09-18,469.8500061035156,477.0,464.3999938964844,468.3999938964844,842844
2025-09-19,467.04998779296875,474.8999938964844,465.5,469.95001220703125,1150095
2025-09-22,455.20001220703125,466.3500061035156,452.8500061035156,465.0,905726
2025-09-23,451.6499938964844,460.79998779296875,450.0,455.5,592276
2025-09-24,467.8500061035156,487.79998779296875,445.54998779296875,453.0,25572771
2025-09-25,462.29998779296875,474.75,459.29998779296875,468.29998779296875,3673359
2025-09-26,452.5,461.6000061035156,450.20001220703125,460.95001220703125,929376
2025-09-29,447.6000061035156,457.5,445.3500061035156,454.25,826365
2025-09-30,440.54998779296875,452.8999938964844,438.0,448.8999938964844,879460
2025-10-01,448.25,450.0,442.5,442.5,828213
2025-10-03,451.5,454.6499938964844,448.25,449.3500061035156,617902
2025-10-06,456.79998779296875,464.3999938964844,447.95001220703125,452.8999938964844,1513272
2025-10-07,461.70001220703125,465.79998779296875,454.20001220703125,460.0,1499677
2025-10-08,461.79998779296875,470.5,458.79998779296875,461.6000061035156,980323
2025-10-09,452.75,462.79998779296875,450.0,461.25,816186
2025-10-10,455.5,460.0,451.04998779296875,452.8999938964844,795803
2025-10-13,467.95001220703125,469.79998779296875,452.20001220703125,455.0,2401012
2025-10-14,466.04998779296875,474.45001220703125,463.5,469.1000061035156,1252758
2025-10-15,471.8999938964844,474.5,464.6000061035156,466.3999938964844,1880582
2025-10-16,467.8999938964844,477.3500061035156,466.54998779296875,473.0,1423818
2025-10-17,456.29998779296875,469.54998779296875,452.6499938964844,468.79998779296875,1174656
2025-10-20,460.0,464.75,441.8999938964844,455.0,3169271
2025-10-21,467.8500061035156,472.70001220703125,462.0,464.0,727994
2025-10-23,470.70001220703125,473.29998779296875,464.04998779296875,468.6000061035156,1798108
2025-10-24,471.8999938964844,478.29998779296875,466.29998779296875,470.75,1060280
2025-10-27,474.1000061035156,475.0,468.04998779296875,471.8500061035156,1563649
2025-10-28,474.29998779296875,478.0,471.0,473.1000061035156,1907906
2025-10-29,485.75,488.6000061035156,473.0,474.0,2732080
2025-10-30,486.0,494.3999938964844,483.79998779296875,488.0,1715222
2025-10-31,482.25,489.0,478.0,485.0,1264457
2025-11-03,475.6499938964844,486.6000061035156,473.5,481.0,576417
2025-11-04,462.54998779296875,474.95001220703125,461.0,473.0,584907
2025-11-06,456.29998779296875,465.0,455.0,462.54998779296875,535636
2025-11-07,452.70001220703125,458.1499938964844,449.0,454.79998779296875,572943
2025-11-10,451.3999938964844,456.29998779296875,450.0,453.0,328457
2025-11-11,459.20001220703125,461.70001220703125,450.04998779296875,452.04998779296875,602940
2025-11-12,459.79998779296875,463.75,457.1499938964844,462.79998779296875,429885
2025-11-13,456.6000061035156,464.20001220703125,456.0,459.75,360870
2025-11-14,454.6000061035156,460.04998779296875,453.25,456.0,462167
2025-11-17,456.25,458.75,453.3500061035156,454.0,297595
2025-11-18,450.54998779296875,457.29998779296875,450.0,456.8999938964844,280338
2025-11-19,451.54998779296875,454.3999938964844,447.70001220703125,450.5,321668
2025-11-20,446.25,453.75,442.5,453.04998779296875,455094
2025-11-21,440.54998779296875,447.79998779296875,439.0,444.75,440598
2025-11-24,422.0,441.25,418.5,440.0,1206778
2025-11-25,440.6499938964844,449.70001220703125,425.0,425.0,7407896
2025-11-26,446.45001220703125,448.0,434.3500061035156,440.70001220703125,785002
2025-11-27,445.1499938964844,450.70001220703125,442.20001220703125,448.6000061035156,446171
2025-11-28,437.6000061035156,445.1499938964844,436.0,445.1499938964844,368662
2025-12-01,437.29998779296875,442.95001220703125,435.1000061035156,438.5,335648
2025-12-02,433.6499938964844,439.20001220703125,432.04998779296875,438.79998779296875,401437
2025-12-03,449.54998779296875,454.0,433.3999938964844,434.1000061035156,3012879
2025-12-04,462.3500061035156,469.5,445.25,447.6499938964844,3599088
2025-12-05,476.75,483.0,460.25,462.3500061035156,9501190
2025-12-08,462.25,475.3999938964844,458.54998779296875,471.0,1888468
2025-12-09,457.1000061035156,461.20001220703125,452.3500061035156,458.70001220703125,1038584
2025-12-10,463.5,471.5,456.5,456.5,1565464
2025-12-11,459.25,464.25,455.3999938964844,462.0,705651
2025-12-12,465.54998779296875,474.3999938964844,461.5,462.0,864587
2025-12-15,476.8500061035156,478.29998779296875,463.0,466.8500061035156,1192994
2025-12-16,470.1000061035156,476.29998779296875,469.0,474.5,501080
2025-12-17,465.1499938964844,472.20001220703125,463.6000061035156,470.1000061035156,602016
2025-12-18,463.1499938964844,467.0,460.20001220703125,462.5,473792
2025-12-19,478.3500061035156,480.75,459.1000061035156,466.0,1170689
2025-12-22,483.20001220703125,488.3999938964844,473.0,479.79998779296875,957608
2025-12-23,481.75,491.5,480.0,486.0,1256839
2025-12-24,482.8999938964844,485.5,477.3500061035156,479.0,928093
2025-12-26,482.54998779296875,494.3500061035156,481.0,482.8999938964844,1132003
2025-12-29,482.25,488.5,475.1499938964844,485.0,809950
2025-12-30,489.25,491.5,476.5,481.0,1432828
2025-12-31,487.8500061035156,493.3999938964844,485.3500061035156,490.1000061035156,897666
2026-01-01,485.3999938964844,490.20001220703125,484.0,487.75,297411
2026-01-02,494.0,497.04998779296875,486.5,487.3999938964844,1213228
2026-01-05,489.70001220703125,498.79998779296875,486.95001220703125,491.8500061035156,997134
2026-01-06,479.95001220703125,491.20001220703125,477.6000061035156,490.0,735637
2026-01-07,481.45001220703125,486.0,477.3999938964844,481.54998779296875,602997
2026-01-08,476.75,484.8999938964844,471.70001220703125,479.5,620164
2026-01-09,470.8999938964844,479.70001220703125,467.5,478.25,733933
2026-01-12,471.0,473.0,457.25,469.0,1331742
2026-01-13,473.95001220703125,482.5,472.0,472.0,466757
2026-01-14,470.3500061035156,476.6499938964844,466.79998779296875,473.8999938964844,534266
2026-01-15,470.3500061035156,470.3500061035156,470.3500061035156,470.3500061035156,0
2026-01-16,472.70001220703125,481.0,470.25,472.6000061035156,1022265
2026-01-19,462.0,481.6000061035156,459.5,477.0,1264991
2026-01-20,448.95001220703125,465.70001220703125,444.3500061035156,462.0,1079455
2026-01-21,451.3999938964844,458.0,439.0,449.0,1511123
2026-01-22,458.75,471.0,453.04998779296875,460.0,1169385
2026-01-23,446.79998779296875,463.79998779296875,444.0,460.95001220703125,578372
2026-01-27,448.25,458.5,441.79998779296875,446.3999938964844,677646
2026-01-28,448.6499938964844,453.95001220703125,446.5,448.25,543764
2026-01-29,460.79998779296875,474.8999938964844,445.0,447.0,1221325
2026-01-30,460.75,468.8999938964844,455.95001220703125,460.0,818987
2026-02-02,460.45001220703125,472.0,444.04998779296875,445.54998779296875,3185438
2026-02-03,461.6000061035156,479.45001220703125,459.75,475.0,2085592
2026-02-04,458.95001220703125,465.6000061035156,456.0,461.6000061035156,1306954
2026-02-05,455.29998779296875,465.6000061035156,450.95001220703125,460.0,1153466
2026-02-06,455.20001220703125,458.75,452.5,454.75,384707
2026-02-09,456.20001220703125,464.5,452.0,458.5,1144701
2026-02-10,460.70001220703125,462.20001220703125,453.20001220703125,453.3999938964844,837127
2026-02-11,455.29998779296875,464.1000061035156,454.70001220703125,463.0,479893
2026-02-12,452.25,456.8999938964844,450.0,456.8999938964844,390938
2026-02-13,450.3500061035156,457.45001220703125,447.0,450.0,586000
2026-02-16,470.8999938964844,475.79998779296875,447.0,450.5,2108351
2026-02-17,466.5,477.20001220703125,464.5,470.0,956258
2026-02-18,471.04998779296875,479.5,464.20001220703125,469.8999938964844,1968077
2026-02-19,473.20001220703125,496.0,470.1000061035156,471.8500061035156,3909516
2026-02-20,489.70001220703125,492.45001220703125,472.0,473.29998779296875,2835143
2026-02-23,490.3500061035156,497.3500061035156,483.75,497.3500061035156,1388420
2026-02-24,488.20001220703125,496.25,485.1499938964844,489.04998779296875,1366504
2026-02-25,483.04998779296875,496.8999938964844,480.6000061035156,494.0,1329925
2026-02-26,483.1000061035156,486.6499938964844,477.3999938964844,485.04998779296875,1145138
2026-02-27,484.8500061035156,486.95001220703125,480.0,484.0,548410
2026-03-02,457.45001220703125,476.29998779296875,452.8500061035156,466.0,1792331
2026-03-04,442.29998779296875,454.95001220703125,437.1000061035156,448.8500061035156,1954413
2026-03-05,457.45001220703125,466.95001220703125,443.1499938964844,443.1499938964844,3081382
2026-03-06,451.29998779296875,458.20001220703125,449.3999938964844,452.29998779296875,987260
2026-03-09,440.1499938964844,444.5,425.0,443.1499938964844,2083065
2026-03-10,451.3999938964844,455.0,439.04998779296875,450.5,1037055
2026-03-11,447.0,454.6499938964844,443.6499938964844,451.5,1031425
2026-03-12,453.04998779296875,456.1000061035156,428.3999938964844,444.6000061035156,1571524
2026-03-13,438.8500061035156,449.5,433.0,449.5,1504559
2026-03-16,440.8500061035156,444.8999938964844,421.0,434.0,1921374
2026-03-17,446.95001220703125,450.5,424.79998779296875,441.8999938964844,2055941
2026-03-18,453.54998779296875,458.6000061035156,436.29998779296875,449.0,1713826
2026-03-19,452.54998779296875,458.75,431.70001220703125,445.0,2321173
2026-03-20,451.3999938964844,459.04998779296875,443.3500061035156,455.0,2332864
2026-03-23,438.1499938964844,446.20001220703125,429.5,445.0,2277031
2026-03-24,445.6499938964844,451.8999938964844,431.0,439.8500061035156,3325540
2026-03-25,461.04998779296875,471.0,445.70001220703125,449.0,2188259
2026-03-27,443.8500061035156,463.79998779296875,440.0,458.0,3460190
2026-03-30,441.6000061035156,445.70001220703125,423.20001220703125,439.0,4719867
2026-04-01,446.8500061035156,465.6000061035156,441.20001220703125,452.29998779296875,3637095
2026-04-02,448.1499938964844,451.5,427.79998779296875,439.1499938964844,4078044
2026-04-06,451.5,454.20001220703125,431.54998779296875,446.8500061035156,3197443
2026-04-07,456.1000061035156,463.20001220703125,436.20001220703125,448.0,3174290
2026-04-08,469.04998779296875,478.04998779296875,458.6499938964844,470.0,3874303
2026-04-09,464.79998779296875,466.70001220703125,455.04998779296875,464.75,3088288
2026-04-10,470.8999938964844,473.5,460.95001220703125,466.0,2331267
2026-04-13,470.54998779296875,474.3999938964844,456.20001220703125,463.0,3018407
2026-04-15,490.45001220703125,491.3999938964844,474.25,476.0,3147772
2026-04-16,488.8500061035156,498.0,485.3500061035156,494.5,3588761
2026-04-17,493.54998779296875,495.5,487.70001220703125,491.20001220703125,2566918
2026-04-20,489.0,496.0,482.6499938964844,496.0,5461730
2026-04-21,506.54998779296875,513.4500122070312,487.0,490.0,6547185
2026-04-22,523.0999755859375,525.25,509.04998779296875,510.0,3171788
2026-04-23,536.2000122070312,538.2000122070312,522.0,522.0,3980730
2026-04-24,566.1500244140625,605.0,548.1500244140625,549.0,77258510
2026-04-27,570.6500244140625,583.7000122070312,544.5,577.0,21019872
2026-04-28,571.4000244140625,582.5999755859375,563.75,571.0,9311132
2026-04-29,601.5999755859375,608.5,570.0499877929688,573.5499877929688,10045746
2026-04-30,607.75,624.0,595.2000122070312,603.9500122070312,13260089
2026-05-01,607.75,607.75,607.75,607.75,0
2026-05-04,609.9000244140625,642.5999755859375,587.4000244140625,619.1500244140625,15427013
2026-05-05,614.7000122070312,628.0,601.7999877929688,610.0,16746158
2026-05-06,635.1500244140625,654.4500122070312,600.25,609.4000244140625,15500586
2026-05-07,614.9000244140625,646.5,610.0,640.0,9678191
2026-05-08,637.6500244140625,646.9000244140625,611.0999755859375,618.0,12389012
2026-05-11,615.9500122070312,632.0,609.2000122070312,631.9500122070312,15397336
2026-05-12,607.7000122070312,628.5999755859375,598.7999877929688,615.5,19156210
2026-05-13,618.7000122070312,631.0499877929688,580.7999877929688,606.0,13151585
2026-05-14,617.0499877929688,632.5,611.0999755859375,617.5,4558922
2026-05-15,596.0,624.2000122070312,588.1500244140625,620.0,7890942
2026-05-18,551.5,595.6500244140625,546.3499755859375,593.2000122070312,8758965
2026-05-19,563.75,596.5999755859375,539.5999755859375,557.0,20865976
2026-05-20,581.4000244140625,586.3499755859375,555.75,558.0,5599067
2026-05-21,590.5499877929688,607.9500122070312,577.0999755859375,584.0,11912479
