Date,Close,High,Low,Open,Volume
2025-06-23,12297.81640625,12458.683195444528,12107.973611548383,12356.76758986787,33421
2025-06-24,12238.865234375,12468.674933444821,12189.905776747082,12468.674933444821,21223
2025-06-25,12011.0537109375,12460.681376682602,11945.108319961551,12337.783148045608,35994
2025-06-26,11952.1025390625,12188.906443238875,11806.22334070912,12132.95277811703,41590
2025-06-27,12109.9716796875,12188.906313573252,11906.14047319771,11990.070969987624,33408
2025-06-30,11990.0712890625,12253.852857421874,11941.111831298827,12253.852857421874,31200
2025-07-01,11868.171875,12041.028730899561,11810.21986550766,12040.029558322107,17164
2025-07-02,11973.0849609375,12032.036142836465,11809.220658709864,11861.17763258692,23556
2025-07-03,11658.345703125,12020.046178316228,11562.425135118487,11997.065208898,89172
2025-07-04,11989.0712890625,12093.984405601508,11620.37662236827,11745.273189676614,67448
2025-07-07,11776.248046875,11996.066014829565,11732.284453284086,11989.071806758284,19607
2025-07-08,11696.314453125,11856.182069091172,11617.379817741703,11776.248261108085,49503
2025-07-09,11958.09765625,12469.674026570856,11690.319399910177,11696.314435499875,161166
2025-07-10,11870.169921875,12064.009397030199,11825.207157019413,12064.009397030199,30443
2025-07-11,12290.8212890625,12367.757573857054,11729.286327315232,11870.169654016949,74664
2025-07-14,14535.962890625,14748.786653046167,12115.966869103571,12292.82041815778,1212750
2025-07-15,15260.3623046875,15487.174472772622,14362.106185266688,14738.794235346384,708225
2025-07-16,14369.1005859375,14997.58012620276,14143.287587368424,14997.58012620276,206756
2025-07-17,14491.0,14617.894918292768,14113.312762876647,14388.085223746812,131161
2025-07-18,14263.0,14599.0,14100.0,14503.0,57934
2025-07-21,14143.0,14450.0,14017.0,14265.0,52195
2025-07-22,13992.0,14327.0,13806.0,14143.0,62634
2025-07-23,13717.0,14158.0,13611.0,13992.0,37690
2025-07-24,13801.0,14250.0,13623.0,13726.0,59183
2025-07-25,13760.0,14045.0,13626.0,13811.0,37038
2025-07-28,13875.0,14099.0,13700.0,13700.0,56094
2025-07-29,13840.0,13965.0,13653.0,13945.0,42514
2025-07-30,13914.0,14315.0,13725.0,13890.0,72294
2025-07-31,13281.0,14130.0,13130.0,13750.0,72427
2025-08-01,13017.0,13473.0,12251.0,12761.0,308878
2025-08-04,13083.0,13190.0,12624.0,12992.0,80684
2025-08-05,12829.0,13230.0,12777.0,13050.0,44349
2025-08-06,12806.0,12879.0,12450.0,12810.0,42852
2025-08-07,12831.0,12936.0,12614.0,12821.0,39229
2025-08-08,13099.0,13520.0,12747.0,12831.0,135665
2025-08-11,13296.0,13329.0,12903.0,13100.0,34168
2025-08-12,12979.0,13330.0,12850.0,13296.0,26949
2025-08-13,13018.0,13179.0,12950.0,13020.0,23508
2025-08-14,13278.0,13347.0,12935.0,13018.0,35721
2025-08-18,13532.0,13626.0,13206.0,13350.0,29343
2025-08-19,13044.0,13520.0,12935.0,13510.0,50215
2025-08-20,13693.0,13999.0,13016.0,13050.0,164788
2025-08-21,13794.0,14079.0,13532.0,13695.0,62429
2025-08-22,13888.0,14001.0,13581.0,13794.0,28485
2025-08-25,13527.0,13979.0,13451.0,13888.0,22226
2025-08-26,13171.0,13675.0,13092.0,13558.0,32783
2025-08-28,13115.0,13324.0,12991.0,13174.0,22183
2025-08-29,13455.0,13567.0,13152.0,13190.0,35910
2025-09-01,13399.0,13600.0,13212.0,13464.0,29002
2025-09-02,13728.0,13784.0,13317.0,13455.0,30987
2025-09-03,14368.0,14545.0,13671.0,13728.0,61458
2025-09-04,14612.0,14679.0,14161.0,14599.0,56188
2025-09-05,14459.0,15078.0,14366.0,14601.0,72001
2025-09-08,14449.0,14548.0,14211.0,14395.0,38746
2025-09-09,14433.0,14546.0,14331.0,14450.0,16152
2025-09-10,14803.0,14874.0,14351.0,14419.0,34732
2025-09-11,15554.0,15760.0,14900.0,15015.0,173949
2025-09-12,16049.0,16217.0,15478.0,15601.0,157010
2025-09-15,15672.0,16024.0,15610.0,16024.0,42167
2025-09-16,16221.0,16440.0,15653.0,15704.0,100001
2025-09-17,16156.0,16300.0,15962.0,16250.0,35348
2025-09-18,15873.0,16345.0,15721.0,16164.0,84217
2025-09-19,15467.0,16100.0,15311.0,15902.0,66303
2025-09-22,15306.0,15749.0,15223.0,15544.0,32663
2025-09-23,14985.0,15459.0,14900.0,15306.0,33213
2025-09-24,15023.0,15149.0,14625.0,15010.0,37217
2025-09-25,14831.0,15060.0,14736.0,15010.0,21620
2025-09-26,13966.0,14789.0,13860.0,14700.0,78675
2025-09-29,14433.0,14550.0,13999.0,14000.0,68275
2025-09-30,14605.0,14644.0,14259.0,14510.0,44030
2025-10-01,15386.0,15440.0,14670.0,14700.0,76750
2025-10-03,15210.0,15940.0,15110.0,15440.0,51667
2025-10-06,15163.0,15359.0,15006.0,15359.0,19763
2025-10-07,15831.0,15879.0,15083.0,15162.0,64949
2025-10-08,15487.0,15989.0,15403.0,15816.0,30222
2025-10-09,15717.0,15840.0,15397.0,15518.0,27503
2025-10-10,16316.0,16490.0,15631.0,15717.0,82328
2025-10-13,16315.0,16776.0,16205.0,16205.0,71620
2025-10-14,16355.0,16500.0,15870.0,16318.0,45493
2025-10-15,16098.0,16351.0,16038.0,16350.0,25305
2025-10-16,16198.0,16399.0,16121.0,16243.0,26745
2025-10-17,16281.0,16385.0,16119.0,16200.0,13923
2025-10-20,16443.0,16675.0,16223.0,16349.0,21953
2025-10-21,16267.0,16578.0,16151.0,16444.0,5287
2025-10-23,16198.0,16327.0,15901.0,16250.0,27727
2025-10-24,16088.0,16344.0,15985.0,16190.0,20551
2025-10-27,15798.0,15992.0,15710.0,15991.0,17649
2025-10-28,15740.0,16083.0,15664.0,15815.0,26058
2025-10-29,15406.0,15914.0,15339.0,15831.0,14890
2025-10-30,16158.0,16205.0,15398.0,15500.0,72741
2025-10-31,16473.0,16598.0,16090.0,16170.0,44640
2025-11-03,17159.0,17224.0,16527.0,16552.0,76688
2025-11-04,17608.0,18075.0,17117.0,17210.0,101390
2025-11-06,17550.0,17875.0,17351.0,17628.0,47619
2025-11-07,17837.0,18100.0,17292.0,17521.0,103964
2025-11-10,18113.0,19747.0,17921.0,19000.0,444984
2025-11-11,17193.0,18130.0,17097.0,18113.0,75573
2025-11-12,17577.0,17749.0,17018.0,17200.0,77616
2025-11-13,17223.0,17640.0,17183.0,17565.0,43091
2025-11-14,17461.0,17950.0,17227.0,17239.0,67485
2025-11-17,17356.0,17888.0,17309.0,17540.0,48495
2025-11-18,17250.0,17498.0,17056.0,17498.0,36242
2025-11-19,17076.0,17343.0,17010.0,17250.0,22053
2025-11-20,16719.0,17159.0,16601.0,17076.0,31544
2025-11-21,16598.0,17089.0,16475.0,16719.0,49218
2025-11-24,16283.0,16457.0,16025.0,16323.0,40379
2025-11-25,16846.0,17043.0,16200.0,16283.0,67202
2025-11-26,16650.0,16899.0,16587.0,16884.0,31142
2025-11-27,16593.0,16807.0,16430.0,16610.0,37082
2025-11-28,17288.0,17440.0,16533.0,16587.0,91650
2025-12-01,16587.0,17288.0,16423.0,17288.0,45088
2025-12-02,16354.0,16587.0,15886.0,16587.0,64129
2025-12-03,16974.0,17550.0,16399.0,16399.0,405315
2025-12-04,16995.0,17230.0,16798.0,16974.0,55892
2025-12-05,16887.0,16995.0,16616.0,16995.0,31420
2025-12-08,16078.0,16919.0,15849.0,16887.0,56043
2025-12-09,16674.0,17145.0,16103.0,16107.0,155227
2025-12-10,16299.0,16727.0,16200.0,16673.0,31039
2025-12-11,16176.0,16439.0,16069.0,16300.0,38727
2025-12-12,16079.0,16485.0,15962.0,16255.0,42061
2025-12-15,16439.0,16525.0,16120.0,16150.0,33689
2025-12-16,16123.0,16350.0,15956.0,16350.0,86089
2025-12-17,15790.0,16364.0,15704.0,16202.0,37251
2025-12-18,15799.0,15899.0,15465.0,15800.0,50852
2025-12-19,16044.0,16585.0,15852.0,15941.0,80404
2025-12-22,15743.0,16040.0,15710.0,16040.0,32674
2025-12-23,15327.0,15748.0,15030.0,15565.0,109375
2025-12-24,15086.0,15525.0,14965.0,15437.0,64410
2025-12-26,14978.0,15318.0,14860.0,15086.0,46883
2025-12-29,14952.0,15172.0,14901.0,15081.0,36964
2025-12-30,14929.0,15084.0,14840.0,15050.0,30988
2025-12-31,15175.0,15301.0,14842.0,15000.0,37579
2026-01-01,15060.0,15310.0,15003.0,15277.0,13382
2026-01-02,15276.0,15490.0,14980.0,15060.0,25090
2026-01-05,15040.0,15350.0,15001.0,15311.0,22006
2026-01-06,14509.0,15240.0,14455.0,15240.0,73556
2026-01-07,15135.0,15184.0,14496.0,14592.0,60558
2026-01-08,14820.0,15139.0,14750.0,15139.0,25158
2026-01-09,14774.0,15086.0,14698.0,15000.0,35211
2026-01-12,14705.0,14816.0,14201.0,14751.0,41438
2026-01-13,14326.0,14853.0,14220.0,14700.0,41643
2026-01-14,14262.0,14730.0,14200.0,14326.0,43272
2026-01-15,14262.0,14262.0,14262.0,14262.0,0
2026-01-16,14087.0,14400.0,14037.0,14270.0,31110
2026-01-19,13899.0,14035.0,13756.0,14000.0,36308
2026-01-20,13581.0,13969.0,13403.0,13900.0,50254
